post_title,listing_category,_address,_phone,_whatsapp,_email,_website,_instagram,_facebook,_thumbnail_id,_gallery,_geolocation_lat,_geolocation_long,post_content
Lucy Sol Cabañas – Las Paredes,Cabañas,Sarmiento 5100 – Las Paredes,5492604576564,5492604576564,,,,https://www.facebook.com/p/Lucy-Sol-Caba%C3%B1as-San-Rafael-MZA-100057816513025/?locale=es_LA,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/lucy-sol-cabanas.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/lucy-sol-cabanas.jpg,-34.5855818,-68.4499424,Lucy Sol Cabañas – Las Paredes en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/lucy-sol-cabanas-las-paredes/
Cabañas Los Niyus – Rama Caída,Cabañas,Calle Cubillos 4035 – Rama Caída,260154694868,260154694868,,,https://www.instagram.com/losniyus/,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/los-niyus-cabanas.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/los-niyus-cabanas.jpg,-34.7012098,-68.3655222,Cabañas Los Niyus – Rama Caída en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/cabanas-los-niyus-rama-caida/
Azalea Luxury Lodge – Las Paredes,Cabañas,Las Vírgenes 2882 – Las Paredes,5492604571788,5492604571788,,http://www.azalea.com.ar,https://www.instagram.com/azalealuxurylodge/?hl=es,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/CABANAS-AZALEA.png,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/CABANAS-AZALEA.png,-34.5990052,-68.3511077,Azalea Luxury Lodge – Las Paredes en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/azalea-luxury-lodge-las-paredes/
Complejo Villa Bonita – Villa 25 de Mayo,Cabañas,Ruta Prov. N  150 – S N- Villa 25 de Mayo,2604537154,2604537154,,http://www.complejovillabonita.com.ar/,https://www.instagram.com/complejovillabonita/,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/04/CABANAS-VILLA-BONITA.png,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/04/CABANAS-VILLA-BONITA.png,-34.5869485,-68.5459918,Complejo Villa Bonita – Villa 25 de Mayo en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/complejo-villa-bonita-villa-25-de-mayo/
Complejo Villa Ciruelos- Las Paredes,Cabañas,Bertani Sur 1300 – Las Paredes,5492604617900,5492604617900,,https://www.villaciruelos.com.ar/,https://www.instagram.com/cabanasvillaciruelos,https://www.facebook.com/villaciruelos,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/CABANAS-VILLA-CIRUELOS.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/CABANAS-VILLA-CIRUELOS.jpg,-34.6053346,-68.4075572,Complejo Villa Ciruelos- Las Paredes en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/complejo-villa-ciruelos-las-paredes/
Cabañas San Francisco – Las Paredes,Cabañas,Bentos 124 – Las Paredes,5492604586617,5492604586617,,,,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/san-francisco-cabanas.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/san-francisco-cabanas.jpg,-34.6089503,-68.397345,Cabañas San Francisco – Las Paredes en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/cabanas-san-francisco-las-paredes/
Cabañas Finca Richmond – Cuadro Benegas,Cabañas,"R. Nacional 144 Km- 669, 3 – Cuadro Benegas",260154632132,260154632132,,,https://www.instagram.com/fincarichmond/,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/richmond-cabanas.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/richmond-cabanas.jpg,-34.638735793026,-68.466797731011,Cabañas Finca Richmond – Cuadro Benegas en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/cabanas-finca-richmond-cuadro-benegas/
Cabañas Club De Pescadores – El Nihuil,Cabañas,Margen izquierda Lago El Nihuil,5492604552080,5492604552080,,http://www.clubdepescadoressr.com.ar/,,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/club-de-pescadores-campings.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/club-de-pescadores-campings.jpg,-35.022516333333,-68.666942033333,Cabañas Club De Pescadores – El Nihuil en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/cabanas-club-de-pescadores-el-nihuil/
Cabañas Complejo Turístico Motel Cañón Del Atuel – Cañón del Atuel,Cabañas,Ruta Prov. 173 km 60- Cañón del Atuel,2604551525,2604551525,,,,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/motel-cabanas.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/motel-cabanas.jpg,-34.611168,-68.337523,Cabañas Complejo Turístico Motel Cañón Del Atuel – Cañón del Atuel en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/cabanas-complejo-turistico-motel-canon-del-atuel-canon-del-atuel/
Cabañas Complejo La Piedra – El Nihuil,Cabañas,Beltrán 320- El Nihuil,5492604577686,5492604577686,,,,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/LA-PIEDRA.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/LA-PIEDRA.jpg,-35.0296799,-68.67143,Cabañas Complejo La Piedra – El Nihuil en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/cabanas-complejo-la-piedra-el-nihuil/
Cabañas Villa Santa Clara Del Atuel- Valle Grande,Cabañas,Ruta Prov. 173 km 12 – Valle Grande,,,,http://www.villasantaclara.net/,https://www.instagram.com/villasantaclaradelatuel/?hl=es-la,https://www.facebook.com/santaclaradelatuel,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/villa-santa-clara.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/villa-santa-clara.jpg,-34.7617,-68.416,Cabañas Villa Santa Clara Del Atuel- Valle Grande en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/cabanas-villa-santa-clara-del-atuel-valle-grande/
Cabañas Del Lago – Los Reyunos,Cabañas,Club de Pesca y Náutica – Los Reyunos,5492604404042,5492604404042,,http://www.cabanasreyunos.com.ar/,https://www.instagram.com/casadel_lago/,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/cabanas-del-lago-cabanas.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/cabanas-del-lago-cabanas.jpg,-34.5770047,-68.7122289,Cabañas Del Lago – Los Reyunos en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/cabanas-del-lago-los-reyunos/
Cabañas Rocas Amarillas- 2 Estrellas – Valle Grande,Cabañas,"Ruta Prov. 173 – km 29,1 – Valle Grande",260154624765,260154624765,,http://www.rocas-amarillas.com.ar/,https://www.instagram.com/rocas_amarillas/,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/rocas-amarillas-cabanas.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/rocas-amarillas-cabanas.jpg,-34.878395637998,-68.556080996361,Cabañas Rocas Amarillas- 2 Estrellas – Valle Grande en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/cabanas-rocas-amarillas-2-estrellas-valle-grande/
Cabañas Río Azul 1- Valle Grande,Cabañas,"Ruta Prov. 173, km 33 – Valle Grande",2604403457,2604403457,,http://www.rioazulvallegrande.com.ar/,https://www.instagram.com/rioazulvallegrande/,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/rio-azul-I-cabanas-1.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/rio-azul-I-cabanas-1.jpg,-34.878395637998,-68.556080996361,Cabañas Río Azul 1- Valle Grande en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/cabanas-rio-azul-1-valle-grande/
Cabañas Río Soñado – Valle Grande,Cabañas,"Ruta Prov. 173, km 13,5 – Valle Grande",,,,http://www.cabanasriosoniado.com.ar/,,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/rio-sonado-cabanas.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/rio-sonado-cabanas.jpg,-34.878395637998,-68.556080996361,Cabañas Río Soñado – Valle Grande en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/cabanas-rio-sonado-valle-grande/
Cabañas Río Azul 2- 2 Estrellas – Valle Grande,Cabañas,Ruta Prov. 173 km 33 – Valle Grande,2604305017,2604305017,,http://www.complejorioazul.com.ar/,https://www.instagram.com/rioazulvallegrande/,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/rio-azul-cabanas-1.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/rio-azul-cabanas-1.jpg,-34.878395637998,-68.556080996361,Cabañas Río Azul 2- 2 Estrellas – Valle Grande en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/cabanas-rio-azul-2-2-estrellas-valle-grande/
Cabañas Rincón Del Valle – Valle Grande,Cabañas,"Ruta Prov. 173, km 24,5 – Valle Grande",2601545810682604604990,2601545810682604604990,,http://www.rincondelvallecab.com.ar/,https://www.instagram.com/complejorincondelvalle/,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/rincon-del-valle-cabanas.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/rincon-del-valle-cabanas.jpg,-34.878395637998,-68.556080996361,Cabañas Rincón Del Valle – Valle Grande en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/cabanas-rincon-del-valle-valle-grande/
Cabañas La Posta Del Cholo – Valle Grande,Cabañas,"Ruta Prov. 173, km 24 – Valle Grande",,,,,https://www.instagram.com/postadelcholo/?hl=es,https://www.facebook.com/laposta.delcholo,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/la-posta-del-cholo-cabanas.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/la-posta-del-cholo-cabanas.jpg,-34.878395637998,-68.556080996361,Cabañas La Posta Del Cholo – Valle Grande en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/cabanas-la-posta-del-cholo-valle-grande/
Cabañas Las Escondidas Entre Río y Montañas – Valle Grande,Cabañas,"Ruta P Ruta Prov. 173, km 15 – Valle Grande",,,,http://www.lasescondidas.com/,https://www.instagram.com/cab.lasescondidas/,https://www.facebook.com/cabanas.lasescondidas/,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/las-escondidas-cab.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/las-escondidas-cab.jpg,-34.611168,-68.337523,Cabañas Las Escondidas Entre Río y Montañas – Valle Grande en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/cabanas-las-escondidas-entre-rio-y-montanas-valle-grande/
Cabañas El Paraíso Del Valle – Valle Grande,Cabañas,"Ruta Prov. 173, km 18 – Valle Grande",260154535442,260154535442,,https://www.instagram.com/elparaiso_delvalle/,https://www.instagram.com/elparaiso_delvalle/,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/paraiso-del-valle-cabanas-1.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/paraiso-del-valle-cabanas-1.jpg,-34.878395637998,-68.556080996361,Cabañas El Paraíso Del Valle – Valle Grande en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/cabanas-el-paraiso-del-valle-valle-grande/
Cabañas Valle Grande Hotel de Montaña – Estrella – Valle Grande,Cabañas,"Ruta Prov. 173, km 35 – Valle Grande",,,,http://www.hotelvallegrande.com/,,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/hotel-valle-grande-2.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/hotel-valle-grande-2.jpg,-34.878395637998,-68.556080996361,Cabañas Valle Grande Hotel de Montaña – Estrella – Valle Grande en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/cabanas-valle-grande-hotel-de-montana-3-estrella-valle-grande/
Cabañas Del Cerro – Valle Grande,Cabañas,"Ruta Prov. 173, km 17,9 – Valle Grande",,,,http://www.complejodelcerro.com/,,https://www.facebook.com/complejo.del.cerro/?__tn__=%2Cd%2CP-R&eid=ARDd0AaKoTRicyXT9xDzeFuUzhlgVcNhVtiL0iLqlgljDW6EWczBzOlhiut_lQhlm10KoBUEr7MUCKFa,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/del-cerro-cabanas.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/del-cerro-cabanas.jpg,-34.878395637998,-68.556080996361,Cabañas Del Cerro – Valle Grande en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/cabanas-del-cerro-valle-grande/
Cabañas Del Sol – Valle Grande,Cabañas,"Ruta Prov. 173, km 19,9- Valle Grande",260154530098154400485,260154530098154400485,,http://www.cabanasdelsol.com.ar/,https://www.instagram.com/cabanasdelsolsr/,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/del-sol-cabanas.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/del-sol-cabanas.jpg,-34.878395637998,-68.556080996361,Cabañas Del Sol – Valle Grande en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/cabanas-del-sol-valle-grande/
Cabañas Ermitazh – Valle Grande,Cabañas,"Ruta Prov. 173, km 13,5 – Valle Grande",260154510202,260154510202,,http://complejoermitazh.com/index.php,https://www.instagram.com/complejoermitazh/,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/ermitazh-cabanas.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/ermitazh-cabanas.jpg,-34.878395637998,-68.556080996361,Cabañas Ermitazh – Valle Grande en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/cabanas-ermitazh-valle-grande/
Cabañas Cuatro Cascadas – Valle Grande,Cabañas,Ruta Prov. 173 km 28 – Valle Grande,,,,http://www.cuatrocascadas.com.ar/,,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/cuatro-cascadas-cabanas.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/cuatro-cascadas-cabanas.jpg,-34.878395637998,-68.556080996361,Cabañas Cuatro Cascadas – Valle Grande en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/cabanas-cuatro-cascadas-valle-grande/
Cabañas La Palloza – Cuadro Benegas,Cabañas,"Ruta 144 km 672,5 – Cuadro Benegas",261156057074,261156057074,,,https://www.instagram.com/complejolapalloza/,https://www.facebook.com/Caba%C3%B1as-La-Palloza-en-San-Rafael-Mendoza-107290830764576/,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/la-palloza-cabanas.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/la-palloza-cabanas.jpg,-34.638735793026,-68.466797731011,Cabañas La Palloza – Cuadro Benegas en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/cabanas-la-palloza-cuadro-benegas/
Cabañas Carü Leufu – Valle Grande,Cabañas,"Ruta Prov. 173 km Ruta Prov. 173 km 17,4 – Valle Grande",260154418025,260154418025,,http://www.caruleufu.com.ar/,https://www.instagram.com/caruleufuofficial/,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/caru-leufu-cabanas.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/caru-leufu-cabanas.jpg,-34.878395637998,-68.556080996361,Cabañas Carü Leufu – Valle Grande en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/cabanas-caru-leufu-valle-grande/
Cabañas Cerro Encantado – 2 Estrellas – Valle Grande,Cabañas,Ruta Prov. 173 km 18 – Valle Grande,2604045367,2604045367,,,https://www.instagram.com/cerro_encantado/,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/cerro-encantado-cabanas.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/cerro-encantado-cabanas.jpg,-34.7991,-68.4516,Cabañas Cerro Encantado – 2 Estrellas – Valle Grande en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/cabanas-cerro-encantado-2-estrellas-valle-grande/
Cabañas El Chañar – 1 Estrella – Cuadro Benegas,Cabañas,El Moro 4623 – Cuadro Benegas,,,,http://www.xn--cabaaselchaar-lkbh.com.ar/,,https://www.facebook.com/cabaniaselchaniar.com.ar/,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/el-chanar-cabanas.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/el-chanar-cabanas.jpg,-34.6400686,-68.466892,Cabañas El Chañar – 1 Estrella – Cuadro Benegas en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/cabanas-el-chanar-1-estrella-cuadro-benegas/
Cabañas El Auca – Villa 25 de Mayo,Cabañas,Los Andes 145 – Villa 25 de Mayo,2604670652,2604670652,,,https://www.instagram.com/elauca/,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/el-auca-cabanas-1.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/el-auca-cabanas-1.jpg,-34.5857,-68.5486,Cabañas El Auca – Villa 25 de Mayo en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/cabanas-el-auca-villa-25-de-mayo/
Cabañas Oasis Del Sol – Villa 25 de Mayo,Cabañas,Francisco Arbet y S. Martín- Villa 25  de Mayo,5492604577003,5492604577003,,http://www.oasisdelsol.com.ar/,,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/oasis-del-sol-cabanas.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/oasis-del-sol-cabanas.jpg,-34.5869485,-68.5459918,Cabañas Oasis Del Sol – Villa 25 de Mayo en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/cabanas-oasis-del-sol-villa-25-de-mayo/
Cabañas Tardecitas Del Atuel – Rama Caída,Cabañas,La Bodega 800 – Rama Caída,260154504933,260154504933,,,https://www.instagram.com/tardecitas2020/,https://www.facebook.com/cabanas.t.sanrafael/,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/tardecitas-del-atuel-cabanas.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/tardecitas-del-atuel-cabanas.jpg,-34.7342091,-68.3819837,Cabañas Tardecitas Del Atuel – Rama Caída en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/cabanas-tardecitas-del-atuel-rama-caida/
Cabañas Las Acequias – Rama Caída,Cabañas,Ejército de Los Andes 3300 – Rama Caída,,,,http://www.lasacequiassanrafael.com/,,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/las-acequias-cabanas.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/las-acequias-cabanas.jpg,-34.7397769,-68.381149,Cabañas Las Acequias – Rama Caída en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/cabanas-las-acequias-rama-caida/
Cabañas Posada San Vicente – Rama Caída,Cabañas,"Ruta Prov. 173 km 3,5 – Rama Caída",260154599141,260154599141,,http://www.posadasanvicente.net/,https://www.instagram.com/sanvicenteposada/,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/san-vicente-cabanas.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/san-vicente-cabanas.jpg,-34.7012098,-68.3655222,Cabañas Posada San Vicente – Rama Caída en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/cabanas-posada-san-vicente-rama-caida/
Cabañas Reina De La Paz – Rama Caída,Cabañas,Ejército De Los Andes 1100  – Rama Caída,5492604646876,5492604646876,,http://www.cabanasreinadelapaz.com.ar/,,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/reina-de-la-paz-cabanas.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/reina-de-la-paz-cabanas.jpg,-34.7397769,-68.381149,Cabañas Reina De La Paz – Rama Caída en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/cabanas-reina-de-la-paz-rama-caida/
Cabañas La Horqueta – Rama Caída,Cabañas,Cubillos 6165 – km 5- Rama Caída,,,,http://www.complejolahorqueta.com.ar/,,https://www.facebook.com/santiago.toledo1,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/CABANAS-LA-HORQUETA.png,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/CABANAS-LA-HORQUETA.png,-34.7012098,-68.3655222,Cabañas La Horqueta – Rama Caída en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/cabanas-la-horqueta-rama-caida/
Cabañas La Cosecha – Rama Caída,Cabañas,Cubillos 6165 –  Rama Caída,260154418312,260154418312,,https://www.cabanaslacosecha.com.ar/,https://www.instagram.com/cablacosecha/,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/la-cosecha-cabanas.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/la-cosecha-cabanas.jpg,-34.7012098,-68.3655222,Cabañas La Cosecha – Rama Caída en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/07/cabanas-la-cosecha-rama-caida/
