id,nombre,email,telefono,whatsapp,direccion,website,instagram,facebook,google_maps_url,is_premium,verificado
585,"OLULA - Café de especialidad",,"  Ciudad""","","""Domicilio    República de Siria 96","",https://www.instagram.com/olulacafeteria/,https://www.instagram.com/olula.sr/,,,0
586,"La Carmelita- Las Paredes",,,,"Carmona 2500 – Las Paredes",http://www.fincalacarmelitahotel.com/,,,,,0
587,"ICONO VIAJES E.V.T. - Turismo Emisivo -",,2604420155,2604420155,"Domicilio  Buchardo 30",https://www.iconoviajes.tur.ar/,https://www.instagram.com/iconoviajes/,,,,0
588,"Hotel Bonito – 2 Estrellas",,5492604566882,5492604566882,"Av. San Martín 329",,https://www.instagram.com/bonitohotel_sr/?hl=es,,,,0
589,"Cabañas Club De Pescadores – El Nihuil",,5492604552080,5492604552080,"Margen izquierda Lago El Nihuil",http://www.clubdepescadoressr.com.ar/,,,,,0
590,"Cabañas Cerro Encantado – 2 Estrellas – Valle Grande",,2604045367,2604045367,"Ruta Prov. 173 km 18 – Valle Grande",,https://www.instagram.com/cerro_encantado/,,,,0
591,"Lucy Sol Cabañas – Las Paredes",,5492604576564,5492604576564,"Sarmiento 5100 – Las Paredes",,,https://www.facebook.com/p/Lucy-Sol-Caba%C3%B1as-San-Rafael-MZA-100057816513025/?locale=es_LA,,,0
592,"SAJET E.V.T.- Turismo Emisivo",,260154518355,260154518355,"Cnel. Suarez 605 – Ciudad",http://www.sajet.com.ar/,,,,,0
593,"Alegría Apart - Ciudad de San Rafael",,"2604 53-2252","","Dirección  Belgrano 409 esquina Buenos Aires – Ciudad",http://www.alegriapart.com,https://www.instagram.com/alegria.apartsr/,https://www.facebook.com/alegriapart,,,0
594,"HOTEL VALLE GRANDE - Valle Grande",,5492604401313,5492604401313,"R. Provincial 173 Km 35 – Valle Grande",http://hotelvallegrande.com.ar/,,,,,0
595,"Maktub Sabores de Medio Oriente",,"0260 456-9552","","El Pehuenche 1750, M5600 San Rafael, Mendoza, Argentina",https://pedidodirecto.app/maktub,https://www.instagram.com/maktub.sanrafael/,"",https://maps.google.com/?cid=2116254204068205058,0,0
596,"AFTER HOUSE - Minutas - Hamburguesas",,"","","","","","",,1,1
597,"BLASCO E.VT. - Turismo Emisivo",,,,"Bombal 70 – Ciudad",,https://www.instagram.com/blascoviajes/?hl=es-la,https://www.facebook.com/pages/category/Travel-Company/Blasco-Viajes-1960993763965371/,,,0
598,"HIMOFF (Panchos - Minutas ) - Ciudad",,,,"Domicilio  Saavedra 2 – Ciudad",,https://www.instagram.com/himoff_pancheria/?hl=es-la,,,,0
599,"Hotel Nitra II – Valle Grande – 3 Estrellas",,2604530067,2604530067,"Ruta Prov. N  173 km 25.2 – Valle Grande",http://www.hotelesnitra.com.ar/hotel-san-rafael.html,,,,,0
600,"LA MANSA WINE ESTATES - Cuadro Nacional",,"5 – Cuadro Nacional""",,"""Ruta 146 km 383",,http://www.lamansa.com.ar,https://www.instagram.com/lamansawines/?hl=es-la,,,0
601,"LA ALICIA (Restaurante & Hotel de campo)",,"San Rafael""",2604545545,"""Domicilio  Goudge",,,https://www.instagram.com/hotel_laalicia/?hl=es,,,0
602,"Cabañas Aicanay - Sólo para Parejas – Las Paredes",,549260497848,549260497848,"San Isidro 2850 – Las Paredes",http://www.cabanasaicanay.com.ar/,https://www.instagram.com/aicanay.cabanas/,,,,0
603,"PATIO DE COMIDAS &#8220;FOOD PARK - Ciudad",,,,"Hipólito Yrigoyen 1680 – Ciudad",,https://www.instagram.com/foodpark.sr/?hl=es-la#,,,,0
604,"SAN RAFAEL EXCURSIONES evt Legajo 19108",,5492604565374,5492604565374,"Domicilio  25 de Mayo 15- Ciudad de San Rafael",,https://www.instagram.com/sanrafael.excursiones/,,,,0
605,"CLUB DE PESCADORES - El Nihuil",,5492604372753,5492604372753,"Club de Pescadores – El Nihuil",,,,,,0
606,"Cabañas Bosque Divino – 4 Estrellas – Valle Grande",,"km 36 – Valle Grande""",5492604581603,"""Ruta Prov. 173",,http://www.bosquedivino.com.ar/,https://www.instagram.com/bosquedivino1/,,,0
607,"Cabañas Río Azul 1- Valle Grande",,"km 33 – Valle Grande""",2604403457,"""Ruta Prov. 173",,http://www.rioazulvallegrande.com.ar/,https://www.instagram.com/rioazulvallegrande/,,,0
608,"Cabañas Entre El Atuel Y El Diamante – Rama Caída",,2601545647000260154564702,2601545647000260154564702,"Cubillos 9700- Rama Caída",,https://www.instagram.com/cabanas_entreatuelydiamante/,,,,0
609,"Cabañas Reina De La Paz – Rama Caída",,5492604646876,5492604646876,"Ejército De Los Andes 1100  – Rama Caída",http://www.cabanasreinadelapaz.com.ar/,,,,,0
610,"SIERRA PINTADA E.V.T.- Excursiones Locales",,,,"Avda. San Martin 120 local 3- Ciudad de San Rafael",http://www.sierrapintada.com/,,,,,0
611,"LA TANA - Ciudad",,,,"Domicilio  Dean Funes 10 – Ciudad",,https://www.instagram.com/latanapizzassr/?hl=es,,,,0
612,"PARRILLA AL CAR",,2604560049,2604560049,"Domicilio   Ruta Nacional 143 – Salto de Las Rosas- San Rafael",,,https://www.facebook.com/profile.php?id=100056740227713,,,0
613,"Chaglasian Wine & Suites – Las Paredes",,,,"Valentín Bianchi 1600 -Las Paredes",https://chaglasianwinery.com/Instagram:,https://www.instagram.com/chaglasianwineandsuites/?hl=es,,,,0
614,"Cabañas Rincón Azul – Rama Caída",,2601543317762604617379,2601543317762604617379,"Ejercito De Los Andes 9100 – Rama Caída.",http://www.rinconazulsanrafael.com/,https://www.instagram.com/cabanasrinconazul/,,,,0
615,"Apart Hotel Vecchia Terra - Ciudad",,5492604221204,5492604221204,"Castelli 23  – Ciudad",http://www.vecchiaterra.com.ar/,https://www.instagram.com/vecchia_terra/?hl=es,https://www.facebook.com/vecchiaterraapart/,,,0
616,"CABALGATAS SAN RAFAEL",,"0260 406-3688","","Carmona 1400, Mendoza, Argentina","","","",https://maps.google.com/?cid=11785984143316492603,0,0
617,"BONY’S PIZZA (Pizzería) - Ciudad",,,,"Av. San Martín 459 – Ciudad",,https://www.instagram.com/bonys.pizza/,https://www.facebook.com/bonyspizza,,,0
618,"SAN RAFAEL EXCURSIONES evt Legajo 19108",,5492604565374,5492604565374,"Domicilio  25 de Mayo 15- Ciudad de San Rafael",,https://www.instagram.com/sanrafael.excursiones/,,,,0
619,"Cabañas Tardecitas Del Atuel – Rama Caída",,260154504933,260154504933,"La Bodega 800 – Rama Caída",,https://www.instagram.com/tardecitas2020/,https://www.facebook.com/cabanas.t.sanrafael/,,,0
620,"OPORTO RESTAURANTE -Ciudad",,2604671861,2604671861,"Avenida Balloffet 124",,https://www.instagram.com/oporto.sr/?hl=es,,,,0
621,"Apart Hotel Colorina & Spa – San Rafael",,5492604692666,5491167059202,"Canadá 329 – Las Paredes",http://www.colorinamza.com.ar/san_rafael/,https://www.instagram.com/colorina.sr/,"",,,1
622,"LA VIEJA BODEGA SERRA (Bodega / Aceite de Oliva) - Rama Caída",,5492604817994,5492604817994,"Cubillos 4900 –  Rama Caída",http://www.bodegaserra.com.ar,https://www.instagram.com/laviejabodegaserraok?utm_source=qr&igsh=MTF2cWxxaGcycW5nbw%3D%3D,,,,0
623,"CLUB DE PESCADORES - El Nihuil",,5492604372753,5492604372753,"Club de Pescadores – El Nihuil",,,,,,0
624,"Lodge Algodón Wine – Cuadro Benegas",,2604295985,2604295985,"CASONA   LODGE",https://www.algodonhotels.com/wineestates/,,,,,0
625,"FINCA CUADRO BENEGAS - Cuadro Benegas",,,,"Calle el Vencedor esquina Mercado. Distrito Cuadro Benegas",https://fincacuadrobenegas.com.ar,https://www.instagram.com/fincacuadrobenegas/,,,,0
626,"ATUEL TRAVEL - Excursiones Locales y Turismo Emisivo.",,2604634770,2604634770,"Buenos Aires 31 – Ciudad",https://www.atueltravel.com.ar/,https://www.instagram.com/atuel.travel/?hl=es-la,https://www.facebook.com/atueltravel,,,0
627,"MALUFA E.V.T. - Excursiones Locales",,,,"Chile 642 – Ciudad",http://www.malufaviajes.com.ar/,https://www.instagram.com/malufaviajes/,,,,0
628,"PARADOR EL DESVIO- El Desvio",,2604350203,2604350203,"Ubicación  Ruta Nacional 144 y Ruta Provincial 180- Desvio El Nihuil",,,,,,0
629,"BALCARCE (Café) - Ciudad",,,,"Domicilio  25 de Mayo esq. E. Ríos – Ciudad",,https://www.instagram.com/balcarcesanrafaelok/?hl=es-la,,,,0
630,"APROBAR ROTISERIA - Ciudad",,,,"Av. Balloffet  901 – Ciudad",,,https://www.facebook.com/Graciela.aprobaresto,,,0
631,"DIAMANTE VIAJES E.V.T. Excursiones Locales y Turismo Emisivo",,,,"Av. Hipólito Yrigoyen 824 -Ciudad",http://www.diamanteviajes.tur.ar/,https://www.instagram.com/diamanteviajesok/?hl=es-la,https://www.facebook.com/diamanteviajes/,,,0
632,"LUCI Agencia de Viajes - Excursiones Locales y Turismo Emisivo.",,54926043486685492604672643,54926043486685492604672643,"Agencia On Line",,https://www.instagram.com/agencialuciviajesok/,,,,0
633,"Cabañas Saint Bernard – Cuadro Nacional",,5492604682657,5492604682657,"Avenida  Alberdi 6500 – Cuadro Nacional",,,,,,0
634,"LA DELICIA BULEVARD - Ciudad",,"","","H. Yrigoyen 1594 – Ciudad",https://ladeliciaboulevard.com.ar,https://www.instagram.com/ladeliciadelboulevard/,https://www.facebook.com/ladeliciadelboulevard,,,0
635,"GARRISON CAFE- BAR - Ciudad",,,,"Domicilio  Avda. H. Yrigoyen 355 – Ciudad",,https://www.instagram.com/garrison.cafebar/,,,,0
636,"PIPI PANCHOS (Panchería- Minutas) - Ciudad",,,,"Bernardo de Irigoyen 119 – Ciudad",,https://www.instagram.com/pipi.1981/?hl=es-la#,,,,0
637,"BODEGA BOUTIQUE IBARRA (Bodega / Restaurante) - Rama Caída",,5492604040144,5492604040144,"Cubillos 3550 – Rama Caída",http://www.bodegafamiliaibarra.com.ar,https://www.instagram.com/bodegaibarra/?hl=es,https://www.facebook.com/BodegaBoutiqueIbarra,,,0
638,"BODEGA LIMBO- Cuadro Benegas",,,,"La Ortizana s n Cuadro Benegas",http://www.limbo.com.ar/,https://www.instagram.com/bodegalimbo/,https://www.facebook.com/bodegalimbo,,,0
639,"ATHENA (Bar - Cervecería)- Ciudad",,,,"Avda. H. Yrigoyen 1652  – Ciudad",,https://www.instagram.com/athena.sanrafael/,,,,0
640,"Lodge Algodón Wine – Cuadro Benegas",,2604295985,2604295985,"CASONA   LODGE",https://www.algodonhotels.com/wineestates/,,,,,0
641,"TURISMO SAN RAFAEL E.V.T. - Turismo Emisivo. -",,,,"Entre Rios 1305 esq. Lisandro de la Torre – Ciudad",,,,,,0
642,"Apart Hotel Milenium - 1 Estrella",,5492604651295,5492604651295,"Coronel Day 20 – Ciudad",http://www.apartmilenium.com.ar/,https://www.instagram.com/plaza_milenium_hotel_y_apart/,,,,0
643,"Cabañas Del Sol – Valle Grande",,"km 19","9- Valle Grande""","""Ruta Prov. 173",260154530098154400485,,http://www.cabanasdelsol.com.ar/,,,0
644,"Finca El Alpataco- Rama Caída",,,,"Ejército De Los Andes 5007 – Rama Caída",,,,,,0
645,"FRANCA TOUR E.V.T. - Turismo Emisivo",,2604425077154530079,2604425077154530079,"Av. Espejo 139  -Ciudad",,https://www.instagram.com/francatourviajes/,,,,0
646,"Complejo Villa Ciruelos- Las Paredes",,5492604617900,5492604617900,"Bertani Sur 1300 – Las Paredes",https://www.villaciruelos.com.ar/,https://www.instagram.com/cabanasvillaciruelos,https://www.facebook.com/villaciruelos,,,0
647,"Chef Indoors Take Away",,"0260 15-402-4206","","Hipólito Buchardo 1770, M5600 San Rafael, Mendoza, Argentina","","","",https://maps.google.com/?cid=2651370814797349809,,0
648,"Cabañas Posada San Vicente – Rama Caída",,"5 – Rama Caída""",260154599141,"""Ruta Prov. 173 km 3",,http://www.posadasanvicente.net/,https://www.instagram.com/sanvicenteposada/,,,0
649,"TURISMO SAN RAFAEL E.V.T. - Turismo Emisivo. -",,,,"Entre Rios 1305 esq. Lisandro de la Torre – Ciudad",,,,,,0
650,"Hotel Alas- 1 Estrella",,26044227324437435,26044227324437435,"Comandante Salas 51 – Ciudad",http://www.alashotel.com.ar/elhotel.html,https://www.instagram.com/hotelalas/?hl=es,,,,0
651,"APROBAR ROTISERIA - Ciudad",,,,"Av. Balloffet  901 – Ciudad",,,https://www.facebook.com/Graciela.aprobaresto,,,0
652,"Casa Quinta Las Rosas – La Llave",,,,"San Martín y Bernardino Izuel – La Llave",http://www.casaquintalasrosas.com.ar/,,,,,0
653,"PIZZA MARCA (Pizzería) - Ciudad",,,,"Domicilio. Avda. San Martin 479 – Ciudad",,,,,,0
654,"Azalea Luxury Lodge – Las Paredes",,5492604571788,5492604571788,"Las Vírgenes 2882 – Las Paredes",http://www.azalea.com.ar,https://www.instagram.com/azalealuxurylodge/?hl=es,,,,0
655,"MURVILLE (Bodega / Espumantes) - Las Paredes",,5492604347435,5492604347435,"Av. Hipólito Yrigoyen 5814 – Las Paredes",http://www.murville.com,https://www.instagram.com/bodegamurville/?hl=es-la,https://www.facebook.com/bodega.murville,,,0
656,"BODEGA IACCARINI (Bodega) - Las Paredes",,,,"Calle Iaccarini  ex Sardini  – Las Paredes",https://www.bodegaiaccarini.com.ar/,https://www.instagram.com/bodega.iaccarini/?hl=es-la,https://www.facebook.com/BodegaIaccarini,,,0
657,"Cabañas San José – 1 Estrella – Cuadro Nacional",,5492604805927,5492604805927,"Los Ranqueles 120 – Cuadro Nacional",http://www.complejosanrafael.com.ar/,,,,,0
658,"AUKAN EXPEDICIONES - Excursiones Locales y Turismo Emisivo.",,,,"Avda. El Libertador 20 piso 3 of. 10 – Ciudad",http://www.aukanexpediciones.com/,,,,,0
659,"Cabañas Posada Del Angel- Valle Grande",,"8 – Valle Grande""",260154641782154605066,"""Ruta Prov. N  173 km 14",,http://www.posadasdelangel.com.ar/,https://www.instagram.com/posadasdelangelvallegrande/,,,0
660,"Cabañas Aitué- Valle Grande",,"1 – Valle Grande""",2604090644,"""Ruta Prov. 173 km 25",,http://www.complejoaitue.com.ar/,,,,0
661,"JEAN RIVIER(Bodega) - Las Paredes",,5492604232226,5492604232226,"Av. Hipólito Yrigoyen 2385 – Las Paredes",http://www.jeanrivier.com/,https://www.instagram.com/bodegajeanrivier/?hl=es-la,https://www.facebook.com/bodegajeanrivier,,,0
662,"ALTO LIMAY - Las Paredes",,"","","El Chañaral Nº 800 – Las Paredes",http://www.altolimaywines.com.ar,https://www.instagram.com/bodegaaltolimay/?hl=es-la,"",,,0
663,"PAPRIKA RESTAURANTE & EVENTOS - VALLE GRANDE",,2604624765,2604624765,"Ruta Provincial 173 km. 27600",https://paprikamendoza.ar/,,,,,0
664,"Hostel Sigrum",,,,"San Juan 155 – Ciudad",,https://www.instagram.com/sigrumhostel/?hl=es-la,,,,0
665,"Cabañas Los Nietos- Ciudad",,5492604655542,5492604655542,"Avenida  Vélez Sarsfield 1333 – Ciudad",,https://www.instagram.com/losnietoscabanas/,,,,0
666,"PARRILLA DE LA FINCA",,2604500166,2604500166,"Domicilio  Av. H. Yrigoyen 5501 – Las Paredes",,,,,,0
667,"Suter Petit Hotel – Las Paredes",,154808681,154808681,"Av. Hipolito Yrigoyen 3003 – Las Paredes",http://www.suterhotel.com.ar/,https://www.instagram.com/suter.petit.hotel/?hl=es,,,,0
668,"EL CABLE Restaurante - Parrilla",,2604577795,2604577795,"Ubicación  Ruta Provincial 175 – Rama Caída –  San Rafael",,https://www.instagram.com/elcablewakepark/,,,,0
669,"Hostel Amukan - Ciudad",,,,"Av. 9 de Julio 1336 – Ciudad",,https://www.instagram.com/amukangh/?hl=es-la,,,,0
670,"FAMILIA CAMARGO (Bodega / Espumantes) -Las Paredes",,260154681754,260154681754,"Domicilio  Calle Bertani Norte 1600 – Las Paredes",,https://www.instagram.com/familiacamargo_vinos.aceites/,,,,0
671,"Museo Posada Benelli - Las Paredes",,2604826030,2604826030,"Domicilio  Toledano norte 2960",,https://www.instagram.com/museoposadabenelli/,,,,0
672,"CABALGATAS SAN RAFAEL",,"0260 406-3688","","Carmona 1400, Mendoza, Argentina","","","",https://maps.google.com/?cid=11785984143316492603,0,0
673,"BODEGA CLANN MARANGI vinos de autor",,"Belgrano 863 – Cuadro Benegas",549260028125,Bodegas,"","",https://www.instagram.com/clannmarangi,,,0
674,"TABERNA MOSCU Coffee Bar - Ciudad",,2604396777,2604396777,"Pellegrini 153 – Ciudad",,https://www.instagram.com/moscu.sr/,,,,0
675,"Hotel Nuevo Mundo – 3 Estrellas",,5492604630087,5492604630087,"Av. Balloffet 725 – Ciudad",,https://www.instagram.com/hotelnuevomundo1503/?hl=es,,,,0
676,"CASINO TOWER - Ciudad",,,,"Avda. H. Yrigoyen 760 – Ciudad",https://www.towersanrafael.com/es/,,,,,0
677,"Alegría Apart - Ciudad de San Rafael",,"2604 53-2252","","Dirección  Belgrano 409 esquina Buenos Aires – Ciudad",http://www.alegriapart.com,https://www.instagram.com/alegria.apartsr/,https://www.facebook.com/alegriapart,,,0
678,"Apart Hotel Tierra Mora - Ciudad",,5491157002168,5491157002168,"Ameghino 350 – Ciudad",https://www.tierramora.com.ar/es/,,,,,0
679,"Cabañas La Palloza – Cuadro Benegas",,"5 – Cuadro Benegas""",261156057074,"""Ruta 144 km 672",,,https://www.instagram.com/complejolapalloza/,,,0
680,"TIERRA DEL VINO E.V.T. - Excursiones Locales",,260154311572,260154311572,"Av. San Martín 416 – Ciudad",http://www.tierradelvino.com.ar/,https://www.instagram.com/tierradelvinoexcursiones/,,,,0
681,"Finca La Encantada – Rama Caída",,,,"Los Olivos 900 – Rama Caída",http://www.fincalaencantada.com/,https://www.instagram.com/fincalaencantada/?hl=es,,,,0
682,"ZUIZA Helados & Café",,2604414071,2604414071,"Domicilio  Pellegrini 248 – Ciudad",,https://www.instagram.com/suizaheladeria/,,,,0
683,"Cabañas El Paraíso Del Valle – Valle Grande",,"km 18 – Valle Grande""",260154535442,"""Ruta Prov. 173",,https://www.instagram.com/elparaiso_delvalle/,https://www.instagram.com/elparaiso_delvalle/,,,0
684,"BRUTO Café- Ciudad",,2604663800,2604663800,"San Martin y Olascoaga – Ciudad",,https://www.instagram.com/bruto_panaderia/?hl=es,,,,0
685,"Cabañas Río Soñado – Valle Grande",," km 13","5 – Valle Grande""","""Ruta Prov. 173",,,http://www.cabanasriosoniado.com.ar/,,,0
686,"LA JARILLA HOSTEL",,2604567476,2604567476,"Ubicación  Av. San Martín 402 esq. Luzuriaga – Ciudad",,https://www.instagram.com/lajarillahostel/profilecard/?igsh=MWg1NmlydjNsdGM5Mg%3D%3D,https://www.facebook.com/profile.php?id=61560233292333&mibextid=ZbWKwL,,,0
687,"Cabañas El Eden – Las Paredes",,5492604597072,5492604597072,"El Toledano Sur 500 – Las Paredes",http://www.eledensanrafael.com.ar/,,,,,0
688,"RESTAURANTE LAZARO - Ciudad",,,,"Domicilio  Almafuerte 94 – Ciudad.",,,,,,0
689,"SANTAGUCHERIA - Sandwicheria",,,,"Domicilio  Av. H. Yrigoyen 2468   – Las Paredes",,https://www.instagram.com/santagucheria/,,,,0
690,"DILYS TOURS - Excursiones Locales y Turismo Emisivo.",,2604530327,2604530327,"Página Web  https   dilystours.paquetedinamico.com",https://dilystours.paquetedinamico.com/,,,,,0
691,"FINCA AMAKAIK -Viñedos - Bodega - Enoturismo",,1153349712,1153349712,"Domicilio   Calle Larga  5 y Rio Atuel – Cañada Seca – San Rafael",https://www.fincamakaik.com.ar/,https://www.instagram.com/amakaikvinos/,,,,0
692,"EL CAMINO DEL VINO - Wine Bar & Chill Out",,2604414300,2604414300,"Domicilio  Coronel Suárez 475- Ciudad de San Rafael",https://linktr.ee/elcaminodelvino?utm_source=linktree_profile_share,,,,,0
693,"JOKER VIAJES E.V.T.- Excursiones Locales",,,,"Los Franceses 25 -Ciudad",http://www.jokerviajes.com.ar/,https://www.instagram.com/jokerviajesevt/,,,,0
694,"BODEGA FOW & Restó - Cuadro Benegas",,5492604606882,5492604606882,"DOMICILIO  Calle Mercado 1405 – Cuadro Benegas",https://linktr.ee/fowines,https://www.instagram.com/fowines.fow/,,,,0
695,"Cabañas Jim-Yes – Rama Caída",,,,"Cubillos 5735 – Rama Caída",,,,,,0
696,"PORTAL DEL ATUEL (Restó) - Valle Grande - (1)",,,,"R. Prov. 173 km 35 -Valle Grande","http://: www.portaldelatuel.com.ar",,,,,0
697,"Hostel Nido - Ciudad",,2604222133,2604222133,"Cnel. Ricardo Day 111 – Ciudad",,https://www.instagram.com/nido_hostel/?hl=es-la,https://www.facebook.com/nidohostel,,,0
698,"RAWSON Bar",,2604352562,2604352562,"Instagram  Rawson Bar",,https://www.instagram.com/rawsonbar/?hl=es-la,,,,0
699,"Apart Hotel San Martín & Spa – 2 Estrellas",,5492604549057,5492604549057,"Avenida  San Martín 435  – Ciudad",http://www.sanmartinhotelspa.com/,https://www.instagram.com/hotelsanmartin_spa/,https://www.facebook.com/SanMartinHotelSpa/,,,0
700,"AILLANTU E.V.T. ",,"0260 443-8444","","Alsina 389 – Ciudad","",https://www.instagram.com/aillantu_viajes/,https://www.facebook.com/aillantu.viajes/,,1,0
701,"ALTO LIMAY - Las Paredes",,"","","El Chañaral Nº 800 – Las Paredes",http://www.altolimaywines.com.ar,https://www.instagram.com/bodegaaltolimay/?hl=es-la,"",,,0
702,"S&M Drinks - Ciudad",,,,"Av. Moreno y Belgrano – Ciudad",,,,,,0
703,"SABORES delicatessen",,"0260 458-3296",2604583296,"EUH, RN143 km 514, M5603 San Rafael, Mendoza, Argentina",http://www.saboresjucamar.com.ar/,"","",https://maps.google.com/?cid=4013459787224973988,1,0
704,"EL COYOTE - E.V.T. Excursiones Locales",,5492602604530508,5492602604530508,"Carlos W. Lencinas 51 Loc. 1  – Ciudad",https://elcoyoteviajesyturismo.tur.ar/,https://elcoyoteviajesyturismo.tur.ar/,,,,0
705,"Cabañas Altos De La Bodega – Rama Caída",,260154693148341156577265,260154693148341156577265,"La Bodega 250 – Rama Caída",http://www.altosdelabodega.com.ar/,https://www.instagram.com/altosdelabodega/,https://www.facebook.com/altosdelabodega.com.ar/,,,0
706,"Cabañas Camino al Valle- Rama Caída",,,,"Lucato 400- Rama Caída",,https://www.instagram.com/camino_al_valle/,https://www.facebook.com/Caminoalvalle,,,0
707,"CASINO TOWER - Ciudad",,,,"Avda. H. Yrigoyen 760 – Ciudad",https://www.towersanrafael.com/es/,,,,,0
708,"Hotel Rex - 1 estrella",,2604014779,2604014779,"Domicilio  Avda. Hipólito Yrigoyen 56",,https://www.instagram.com/hotel_rex2024/,,,,0
709,"MIKELINOS - Restaurante/Pizzeria",,2604427448,2604427448,"Domicilio  Entre Rios esq. Buchardo – Ciudad","",https://www.instagram.com/mikelinosoficial/,"",,,0
710,"Pizzas Trina",,"0260 456-9123","","Av. Ing. Julio Balloffet 1499, M5600 San Rafael, Mendoza, Argentina",https://www.instagram.com/pizzastrina,https://www.instagram.com/pizzastrina/,"",https://maps.google.com/?cid=9565920703065552362,0,0
711,"SR. CAFE (Café- Bar)",,2604429107,2604429107,"Domicilio  San Martín esq. H. Yrigoyen – Ciudad",,,https://www.facebook.com/Sr.cafeSR/?paipv=0&eav=Afak9LSFxaW4qatHySQ6zOMeujDbG4E1B7DmVbUmhh-PnurVg3MX3__cljWmgURHSPM&_rdr,,,0
712,"MI BAR - CITO ( Sandwichería- Bar)- Valle Grande",,"800 – Valle Grande""",,"""Ruta 173 km 17",,,https://www.instagram.com/mibarcitosr/,,,0
713,"Corbo Wine Bar - Ciudad",,,,"Domicilio  Av. Hipólito Yrigoyen 1600 – Ciudad",,https://www.instagram.com/corbo.winebar/,,,,0
714,"CEBO ANDINO (Restaurante) - Los Reyunos",,,,"R. Prov. 150 km. 30- Los Reyunos",,https://www.instagram.com/kaiketurismo/?hl=es-la,,,,0
715,"MIKELINO´S - Pizzería",,2604225441,2604225441,"Domicilio  Av. H. Yrigoyen 1663   -Ciudad",,https://www.instagram.com/mikelinosoficial/?hl=es,,,,0
716,"Hotel Regine- 2 Estrellas",,5492604531997,5492604531997,"Independencia 623 -Ciudad",http://www.hotelregine.com.ar,https://www.instagram.com/hotelregine/?hl=es,,,,0
717,"BENELLI CAFÉ -Museo Café - Ciudad san rafael",,2604446876,2604446876,"Domicilio  Avda. Balloffet 876 – Ciudad","","","",,,0
718,"BODEGA FAMILIA MORGAN (Bodega) – Las Paredes",,5492604118353,5492604118353,"El Tambo y Jensen – Las Paredes",https://familiamorgan.com.ar/,https://www.instagram.com/bodegafamiliamorgan/,,,,0
719,"ANTIDOTO GINTONERIA",,2604323232,2604323232,"Avda. Hipólito Yrigoyen Esq. Pueyrredón – Ciudad","",https://www.instagram.com/antidoto.gintoneria/?hl=es,https://www.facebook.com/antidoto.gintoneria,,,0
720,"Cabañas BET-EL - Rama Caída",,,,"El Moro 2505 – Rama Caída",,https://www.instagram.com/betelsanrafael/?hl=es-la,https://www.facebook.com/cabanasbetelsanrafael,,,1
721,"BODEGA BIANCHI (Bodega / Espumantes) - Las Paredes",,,,"R. Nac. 143 y Valentin Bianchi – Las Paredes",http://www.bodegasbianchi.com.ar,https://www.instagram.com/bodegasbianchi/?hl=es-la,https://www.facebook.com/BodegasBianchi,,,0
722,"Cabañas Del Sur- Rama Caída",,,,"Ejército de Los Andes 550",http://www.xn--cabaasdelsurmza-1qb.com.ar/,https://www.instagram.com/cabanas_del_sur/,,,,0
723,"La Finca Multiespacio - Ciudad",,5492604410548,5492604410548,"Patricias Mendocinas 2133 – Ciudad",https://www.lafinca.com.ar/,https://www.instagram.com/cabanaslafincamultiespacio/,,,,0
724,"ORIGEN (Restó - Casa de Té – Bar)",,2604649806,2604649806,"Domicilio  Cubillos 3.201  – Rama Caída",,https://www.instagram.com/origen_ramacaida/?hl=es,,,,0
725,"Cabañas Del Cerro – Valle Grande",," km 17","9 – Valle Grande""","""Ruta Prov. 173",,,http://www.complejodelcerro.com/,,,0
726,"GRIDO Helados",,,,"Domicilio  Av. Moreno 47 – Ciudad",,https://www.instagram.com/gridomoreno.sr/,,,,0
727,"BONAFIDE Cereales (Café) - Cuadro Nacional",,,,"Av. Mitre 3001 – Cuadro Nacional",,https://www.instagram.com/bonafide.sanrafael/?hl=es-la,,,,0
728,"ZEQUECH RESTAURANTE - Valle Grande",,,,"R. Prov. 173 km 22  – Valle Grande",,https://www.instagram.com/zequech_resto_bar/,,,,0
729,"FINCA EL NEVADO (Bodega) - Rama Caída",,5492604051563,5492604051563,"Cubillos 2000 – Rama Caída",http://www.fincaelnevado.com,https://www.instagram.com/bodegafincaelnevado/?hl=es-la,https://www.facebook.com/Bodega-Finca-El-Nevado-239465196492754,,,0
730,"Pizzas Trina",,"0260 456-9123","","Av. Ing. Julio Balloffet 1499, M5600 San Rafael, Mendoza, Argentina",https://www.instagram.com/pizzastrina,https://www.instagram.com/pizzastrina/,"",https://maps.google.com/?cid=9565920703065552362,0,0
731,"CHEZ GASTON RESTAURANTE - Cuadro Benegas ( 1)",,,,"R. Nac. 144 km. 674-Cuadro Benegas",https://www.algodonhotels.com/wineestates/,,,,,0
732,"MARY Lomitos",,"0260 443-2990","","Las Aucas 1826, M5600 San Rafael, Mendoza, Argentina",https://pedidos.masdelivery.com/mary-lomitos,https://www.instagram.com/marylomitos/,"",https://maps.google.com/?cid=17189454009944389488,0,0
733,"JOSSELIN Heladería",,2604424809,2604424809,"Domicilio  Av. San Martín 85 – Ciudad",,https://www.instagram.com/josselinheladeria/?hl=es,,,,0
734,"Cabañas Postal de los Cerros Finca – Rama Caída",,1131242100,1131242100,"La Bodega 789 – Rama Caída",http://www.postaldeloscerros.com.ar/,https://www.instagram.com/postaldeloscerros/,,,,0
